"CVEGEO","CVE_ENT","CVE_MUN","CVE_LOC","CVE_AGEB","Area"
"151060068373A","15","106","0068","373A","2685555"
"1510600664672","15","106","0066","4672","511724"
"1510600664704","15","106","0066","4704","740972"
"1510600644920","15","106","0064","4920","825543"
"1510600464865","15","106","0046","4865","776126"
"1510600874032","15","106","0087","4032","654006"
"151060087398A","15","106","0087","398A","353846"
"1510600924085","15","106","0092","4085","594085"
"1510600664691","15","106","0066","4691","436343"
"1510600464850","15","106","0046","4850","835666"
"1510600803903","15","106","0080","3903","232445"
"1510600803848","15","106","0080","3848","374542"
"1510600933941","15","106","0093","3941","1225043"
"1510600775011","15","106","0077","5011","472395"
"1510600704780","15","106","0070","4780","799739"
"1510602334390","15","106","0233","4390","41734"
"1510600864225","15","106","0086","4225","3093547"
"1510600844615","15","106","0084","4615","434345"
"1510600904329","15","106","0090","4329","1313632"
"1510600904367","15","106","0090","4367","2108244"
"1510600982515","15","106","0098","2515","474238"
"1510600012106","15","106","0001","2106","582863"
"1510600553655","15","106","0055","3655","1577435"
"1510600011061","15","106","0001","1061","226783"
"1510600010345","15","106","0001","0345","400519"
"1510600701790","15","106","0070","1790","578570"
"1510600012089","15","106","0001","2089","405987"
"151060001213A","15","106","0001","213A","314547"
"1510600010519","15","106","0001","0519","539011"
"1510600013231","15","106","0001","3231","286449"
"1510600011023","15","106","0001","1023","161212"
"1510600010415","15","106","0001","0415","992017"
"1510600011926","15","106","0001","1926","302160"
"1510602354579","15","106","0235","4579","171974"
"1510602203778","15","106","0220","3778","389774"
"1510600652981","15","106","0065","2981","1810707"
"1510600012036","15","106","0001","2036","249515"
"1510600683744","15","106","0068","3744","2830253"
"151060127220A","15","106","0127","220A","3189815"
"1510600012074","15","106","0001","2074","296903"
"1510600010453","15","106","0001","0453","617915"
"1510600013104","15","106","0001","3104","653196"
"1510600012125","15","106","0001","2125","306143"
"1510600013195","15","106","0001","3195","274344"
"1510600013320","15","106","0001","3320","277256"
"1510600013208","15","106","0001","3208","277469"
"1510600012816","15","106","0001","2816","247551"
"1510600010631","15","106","0001","0631","613399"
"1510600013369","15","106","0001","3369","187525"
"1510600010646","15","106","0001","0646","534701"
"1510600013388","15","106","0001","3388","294261"
"1510600013354","15","106","0001","3354","366402"
"1510600010580","15","106","0001","0580","450501"
"1510600010595","15","106","0001","0595","315085"
"151060001206A","15","106","0001","206A","337333"
"1510600010449","15","106","0001","0449","631316"
"1510600010468","15","106","0001","0468","705029"
"1510600010472","15","106","0001","0472","583606"
"1510600010561","15","106","0001","0561","494372"
"1510600012040","15","106","0001","2040","304831"
"1510600010557","15","106","0001","0557","548481"
"1510600010538","15","106","0001","0538","367855"
"1510600010576","15","106","0001","0576","469422"
"1510600010398","15","106","0001","0398","468476"
"151060001195A","15","106","0001","195A","304088"
"1510600011979","15","106","0001","1979","170329"
"1510600012144","15","106","0001","2144","254293"
"1510600011983","15","106","0001","1983","238498"
"1510600010491","15","106","0001","0491","440432"
"1510600972267","15","106","0097","2267","648160"
"1510600682500","15","106","0068","2500","1799708"
"1510600792695","15","106","0079","2695","1248313"
"1510600791502","15","106","0079","1502","2070755"
"1510600512746","15","106","0051","2746","3419545"
"1510600512731","15","106","0051","2731","2536193"
"1510600702252","15","106","0070","2252","165725"
"151060070302A","15","106","0070","302A","114632"
"1510601122483","15","106","0112","2483","2598716"
"1510600831521","15","106","0083","1521","758448"
"1510600653458","15","106","0065","3458","735366"
"1510600012159","15","106","0001","2159","237246"
"1510600010487","15","106","0001","0487","581999"
"1510600012411","15","106","0001","2411","101850"
"1510600013246","15","106","0001","3246","410094"
"1510600013212","15","106","0001","3212","249095"
"1510600012430","15","106","0001","2430","191467"
"1510600011678","15","106","0001","1678","282011"
"1510600013373","15","106","0001","3373","351662"
"1510600010608","15","106","0001","0608","312243"
"1510600010307","15","106","0001","0307","619974"
"1510600010434","15","106","0001","0434","528051"
"1510600010773","15","106","0001","0773","101170"
"1510600010769","15","106","0001","0769","97900"
"1510600664738","15","106","0066","4738","1922795"
"1510600832394","15","106","0083","2394","64721"
"1510600664742","15","106","0066","4742","741055"
"1510600831659","15","106","0083","1659","692441"
"1510600703034","15","106","0070","3034","50813"
"1510600703477","15","106","0070","3477","34487"
"1510600652977","15","106","0065","2977","1419073"
"1510600012021","15","106","0001","2021","263891"
"1510600622407","15","106","0062","2407","312776"
"1510600832286","15","106","0083","2286","380270"
"1510600831589","15","106","0083","1589","651239"
"1510600831517","15","106","0083","1517","2121047"
"1510600621767","15","106","0062","1767","1190747"
"1510600832727","15","106","0083","2727","1591192"
"1510601273621","15","106","0127","3621","146693"
"1510600011697","15","106","0001","1697","119153"
"1510600012017","15","106","0001","2017","455660"
"1510600012110","15","106","0001","2110","234402"
"1510600010383","15","106","0001","0383","314292"
"1510600010523","15","106","0001","0523","324159"
"1510600010504","15","106","0001","0504","345360"
"1510600010542","15","106","0001","0542","509862"
"1510600012426","15","106","0001","2426","188464"
"1510600012445","15","106","0001","2445","318895"
"1510600012055","15","106","0001","2055","470569"
"1510600010379","15","106","0001","0379","546162"
"151060001042A","15","106","0001","042A","432863"
"1510600011998","15","106","0001","1998","539690"
"1510600013227","15","106","0001","3227","852918"
"1510600011930","15","106","0001","1930","277576"
"1510600011682","15","106","0001","1682","130412"
"1510600971837","15","106","0097","1837","894065"
"1510600630241","15","106","0063","0241","1346221"
"1510600971841","15","106","0097","1841","662277"
"1510600441748","15","106","0044","1748","411369"
"1510600441752","15","106","0044","1752","951154"
"1510600442765","15","106","0044","2765","757655"
"1510600882479","15","106","0088","2479","1515443"
"1510600792271","15","106","0079","2271","1855228"
"1510600822182","15","106","0082","2182","3207610"
"1510600701786","15","106","0070","1786","631076"
"1510600730294","15","106","0073","0294","453052"
"1510600732750","15","106","0073","2750","150861"
"1510600732943","15","106","0073","2943","227281"
"1510600732869","15","106","0073","2869","140802"
"1510600503636","15","106","0050","3636","731674"
"1510600843509","15","106","0084","3509","1253902"
"1510600842905","15","106","0084","2905","906202"
"1510600502708","15","106","0050","2708","285545"
"1510600501184","15","106","0050","1184","1372003"
"1510601885030","15","106","0188","5030","1173836"
"1510601885045","15","106","0188","5045","665404"
"151060188505A","15","106","0188","505A","1881600"
"1510600841803","15","106","0084","1803","855591"
"1510602334475","15","106","0233","4475","99080"
"1510602115064","15","106","0211","5064","594592"
"1510602215079","15","106","0221","5079","301668"
"1510602305083","15","106","0230","5083","417914"
"1510602305098","15","106","0230","5098","185905"
"1510601315115","15","106","0131","5115","426461"
"151060131512A","15","106","0131","512A","239448"
"1510600495100","15","106","0049","5100","2889771"
"1510600715149","15","106","0071","5149","6502771"
"1510602285134","15","106","0228","5134","356953"
"1510700010056","15","107","0001","0056","624377"
"1510700010075","15","107","0001","0075","544004"
"1510700010041","15","107","0001","0041","1289680"
"1510800010547","15","108","0001","0547","579121"
"1510800010227","15","108","0001","0227","576365"
"1510800010231","15","108","0001","0231","482169"
"1510800140104","15","108","0014","0104","72474"
"1510800140566","15","108","0014","0566","250234"
"1510800140176","15","108","0014","0176","34606"
"1510800140570","15","108","0014","0570","389416"
"1510800140602","15","108","0014","0602","284558"
"1510800010392","15","108","0001","0392","1032191"
"1510800010424","15","108","0001","0424","95550"
"1510800140053","15","108","0014","0053","1777944"
"1510800140195","15","108","0014","0195","187378"
"1510800010585","15","108","0001","0585","73974"
"151080063059A","15","108","0063","059A","439532"
"1510800140119","15","108","0014","0119","73042"
"1510800010439","15","108","0001","0439","60414"
"1510800140123","15","108","0014","0123","61186"
"1510800140617","15","108","0014","0617","66503"
"1510800140157","15","108","0014","0157","30553"
"1510800010551","15","108","0001","0551","7396"
"1510800140180","15","108","0014","0180","53671"
"1510800140532","15","108","0014","0532","177084"
"1510800140462","15","108","0014","0462","386765"
"1510800140477","15","108","0014","0477","339785"
"1510800140138","15","108","0014","0138","139139"
"1510800010443","15","108","0001","0443","211409"
"151080001002A","15","108","0001","002A","517646"
"1510800010034","15","108","0001","0034","370102"
"1510800010354","15","108","0001","0354","382845"
"1510800010068","15","108","0001","0068","564589"
"1510800010335","15","108","0001","0335","761219"
"1510800010072","15","108","0001","0072","965526"
"1510800010405","15","108","0001","0405","202683"
"1510800140161","15","108","0014","0161","61424"
"1510800140528","15","108","0014","0528","69623"
"1510800140091","15","108","0014","0091","45691"
"1510800140458","15","108","0014","0458","280876"
"1510800140142","15","108","0014","0142","45386"
"151080001034A","15","108","0001","034A","713052"
"1510800010369","15","108","0001","0369","562590"
"1510800140373","15","108","0014","0373","2437334"
"1510800010208","15","108","0001","0208","1129798"
"1510900031400","15","109","0003","1400","557403"
"1510900010347","15","109","0001","0347","1828045"
"1510900250135","15","109","0025","0135","138655"
"151090025014A","15","109","0025","014A","368855"
"1510900691345","15","109","0069","1345","235746"
"1510900030648","15","109","0003","0648","332419"
"151090003085A","15","109","0003","085A","212534"
"1510900031082","15","109","0003","1082","223593"
"1510900031275","15","109","0003","1275","339144"
"1510900031627","15","109","0003","1627","199512"
"1510900250281","15","109","0025","0281","482971"
"1510900250686","15","109","0025","0686","153167"
"1510900250898","15","109","0025","0898","163849"
"1510900681449","15","109","0068","1449","271691"
"1510900691453","15","109","0069","1453","151690"
"151090003135A","15","109","0003","135A","142830"
"1510900251701","15","109","0025","1701","189822"
"1510900031773","15","109","0003","1773","504515"
"1510900031059","15","109","0003","1059","780851"
"151090001007A","15","109","0001","007A","531571"
"151090025167A","15","109","0025","167A","108576"
"1510900011805","15","109","0001","1805","721956"
"1510900030845","15","109","0003","0845","230401"
"1510900680879","15","109","0068","0879","498513"
"1510900250173","15","109","0025","0173","321914"
"151090025103A","15","109","0025","103A","130069"
"1510900691468","15","109","0069","1468","105506"
"1510900680582","15","109","0068","0582","1026753"
"1510900681523","15","109","0068","1523","191374"
"1510900692023","15","109","0069","2023","120868"
"1510900250328","15","109","0025","0328","301518"
"1510900680667","15","109","0068","0667","1738193"
"1510900032042","15","109","0003","2042","29528"
"1510900250949","15","109","0025","0949","241619"
"1510900250900","15","109","0025","0900","289902"
"1510900251218","15","109","0025","1218","72414"
"1510900030559","15","109","0003","0559","930199"
"1510900030722","15","109","0003","0722","202966"
